id,SalePrice
1717,258672.54745223874
2303,120143.41052674642
116,186786.44125596818
127,157981.74701957288
1371,124730.29770839203
1014,196221.74609394086
1507,74836.9107809646
702,147467.36852761742
750,138122.32059492677
261,145324.58128264977
1559,55185.68977951066
577,239819.994794462
2812,192155.75385546073
2080,151976.23050611216
1368,80523.76911718008
2376,111679.6772335514
659,129004.37725987443
1235,134200.57674580638
332,68847.37529064453
1917,131488.51754021482
2094,230940.7253726627
1460,230608.07184039633
1471,210333.50008205767
1509,111662.38032156992
1922,120491.41434491571
433,438138.49387495604
460,300915.1926603609
1116,248053.2401545815
1137,150440.08088916575
53,171635.77186037053
2354,257192.65375345107
1475,211765.22584548243
1761,441481.02025680954
842,148199.0321888597
2739,176911.61264565377
2509,161403.60883585695
1007,208166.56030561798
2610,182039.19822894683
1952,102619.22088499059
2719,182808.46850539296
2921,86760.94427449052
1966,147531.89321618935
292,122184.95369584137
1204,182410.91103393387
1829,257745.43643659446
2419,180249.69271943794
391,160735.63252208882
798,106294.06057901325
481,210385.0320475076
193,193734.71080548718
555,127644.31888873538
899,64865.16231652888
2357,166598.08620904747
328,104167.07171655132
1356,74000.64600718842
1154,122331.43590738223
1730,189375.23759073834
2249,151721.86864400306
1119,282753.4636381817
2856,139388.39990820538
1394,142002.54086822178
2587,138354.5309399194
61,318053.7183137216
2661,146512.29713539284
2711,122223.94602676516
1147,199821.53296923544
757,109411.57732198591
2623,107623.17498850799
2378,150353.8195112247
1413,118936.84383362526
1722,272792.03650009964
1112,248092.46195079095
1623,186430.55531422305
1201,220396.47280251235
1513,125119.36548483669
957,400146.17740959045
1171,250772.92899612233
1145,194391.42558567622
2726,205330.9210194857
703,107752.18361766398
760,115311.88222210365
1964,160476.57590248587
2512,211766.90546547412
159,138443.9978611517
1281,176865.61075698916
468,196544.6610407299
290,121707.68954341911
665,107789.80400653725
1463,248177.9821920822
1792,239243.0563258796
923,160429.6339595702
500,292630.1116776168
1408,135127.73405535583
331,54661.899825621076
170,173968.0934482977
2192,99325.31581001077
2571,259985.61249583622
2314,166038.85778193543
2647,73265.39693121598
422,418087.69134936796
2457,316116.7414440173
1838,207503.06031152658
2805,220855.3784425045
1645,157173.5298486295
1711,332841.5174501551
2825,221728.45207845554
322,281945.8268819601
2103,233992.7786675825
342,99429.39595739986
600,129353.22472462762
488,174039.8474565933
1725,320118.1848285264
2246,261765.4731314875
2847,146089.45063763543
806,230108.3269282605
530,236154.33916309685
963,197449.04761060572
2678,121144.7785506529
171,75059.21897683133
2401,414504.87403087027
805,241368.62970874168
2259,269278.972610451
1748,207958.79002934974
1361,131209.7242974777
1677,113325.86534089159
1406,146921.099370112
2322,231894.78916806693
688,144852.966363076
143,133481.0544340401
804,210668.24999049393
1214,151445.42849815974
2828,124983.16222640406
1999,176456.31069567287
2467,197815.98074326513
2665,156858.09248683584
1538,297346.0183409383
398,129984.63006682432
2822,118936.05015768722
2157,164688.71126054868
1856,199738.4873469277
1269,108336.87628939922
2570,111501.43826380547
2320,218621.00945203396
1517,113019.04843651067
2304,109207.09929312981
1312,90836.14402270247
2012,151704.10238467052
506,276353.59495767823
2865,216901.34815686365
2367,93925.61188005499
554,92674.1624370201
238,112492.02848332963
1954,107550.00616422598
2488,119007.61760693643
2291,81639.91726395208
1969,82585.47735911532
2725,186183.13402619667
1482,174800.94425668847
2763,190255.2093623727
503,285908.1403765043
1584,248392.4069197675
1531,178787.32051916572
2210,184444.1117285344
459,338941.9516606189
556,129649.68885820924
1347,138090.80002954043
1290,73383.59290243982
1388,109547.09870167891
1571,335330.8964999318
2754,197932.54492879706
765,120634.71693237271
2494,113676.75346212776
2870,224404.8524300541
7,271884.42471632885
1114,261899.8282026362
2418,253071.19598252233
291,156752.4375900849
18,356826.0486494313
39,362421.39578927285
1001,302974.98629228154
2442,233977.90402276046
616,131090.8880654344
2680,47715.65805248145
1414,123662.18282079214
289,175089.11460776278
40,261131.07578140532
860,138158.05725345458
409,111753.60774778691
673,144397.86660469027
2427,171128.846478355
2036,191106.83705541643
2564,152433.11237454758
642,177744.57674532675
1008,185944.16616885818
1908,148960.98330233706
2519,174830.13421451638
1369,96454.31761244917
2855,150411.23009540176
712,79987.22230051778
1943,138450.8107000671
1958,124072.77900393377
107,163413.88785838964
2295,226282.38759115996
704,93903.7187288882
676,145468.7760064319
259,191346.01657105144
93,296839.44972017256
106,241154.95340259955
2315,163224.4202809804
1050,103238.38551467296
1095,213255.71339122788
2709,161930.54756217345
758,108515.88392515364
1496,153770.1910643743
2370,110448.67810222489
2458,265794.8975757726
2733,153249.9501094867
161,258392.68050503463
726,152147.0755076069
845,204573.3515169759
947,258753.33903405408
2232,105505.51667727501
2563,124788.75491707952
2299,170520.76142074092
211,76645.06605330697
605,180838.9772504178
1478,177196.4274050448
2247,248012.81321048818
2274,233260.0639356221
2869,215574.41788894287
967,220910.79678760946
2656,127362.81803078775
667,193342.93829062715
1042,97312.6814689074
2023,172345.73866912758
2447,352080.13670465094
2055,108574.20673666138
2275,270569.43808065366
2204,185775.7060932002
1563,261819.31411902572
483,265508.4173413373
796,143367.7695719672
1526,151470.9783093669
2042,125532.9258603197
442,351399.86487327656
1693,340797.64405884047
1468,233381.0661601799
1430,200172.4200699078
2605,197328.98819500668
1529,182509.98904960364
335,140937.41419797606
1287,111002.24596868496
31,98621.63865831372
1785,335139.15007349243
82,150516.46734979097
2620,138675.55384771293
252,167825.18432195496
721,43363.54174141411
2165,193553.95969256124
2316,178432.7042075398
775,134648.12923491467
1558,97515.46998785279
17,197931.0455466609
1022,241560.5248726377
925,147420.52364507003
438,286446.9123917326
1270,172307.18497365736
1272,125811.78306443815
215,150048.12092787528
266,232095.79798308713
2402,304956.57811426534
1250,115903.59004325571
1984,96638.3092027558
1279,156264.31250445696
377,243602.92726266128
1252,138886.96399361984
2156,244912.57425138622
499,336708.9498763868
1374,131884.54764825926
2898,212716.87420698383
401,117151.66182821867
2721,169699.40273260203
2078,259067.40493328526
2589,113318.26577112672
1946,233761.55514463328
1334,102872.64186233853
2781,229750.4817401964
431,380358.6398140178
576,189135.1720369436
1474,211820.91608442552
2254,120953.92758980556
2155,263821.36961964425
885,104201.7472262024
643,134747.34114632866
1944,133503.7269780396
480,206652.80099715403
2845,125404.18410145526
2387,308238.7627116824
2407,251324.08594809304
2527,153206.55562652403
2514,164540.9512537456
629,156863.0367223773
80,197350.93135105172
1876,135509.57951632532
1546,106700.24010687676
2518,196470.23528721737
2347,150542.0341890453
783,221151.7741630274
1322,62553.35359712786
194,97046.2883753234
1770,316555.70374404243
2143,165526.89912491722
1229,208676.67892384884
511,272083.8162939466
46,269427.28759607766
1348,154390.74861144082
2465,192016.07233836123
387,242618.6553586754
873,219281.32593967533
1918,85938.97151456543
2764,213690.55202422058
2184,85132.11876487103
934,153233.07914169837
1920,108754.07448012527
2631,170146.88615140552
1768,454634.70652864804
2040,125327.88691570167
1749,217070.22449520318
834,231860.8797744204
1457,231485.59202957258
79,111999.38465546904
2302,112133.003929245
1817,140743.59708424914
2755,234512.84552835394
359,176913.20007299865
2059,104074.3769985119
2092,235134.77624599822
2516,228226.462421969
150,102274.61835236324
1656,122695.54933477828
83,95720.06740872172
2411,209595.68784824258
795,66068.64781344438
2312,201924.01278274704
2917,96801.63859468722
1624,174472.14421204454
2215,281540.3443455011
1211,132510.3400089746
1485,178487.9810097589
1024,176691.89762370376
570,221097.48066345498
2874,153240.9602507291
700,153895.41539388156
2756,196717.9521249492
2022,153557.46821719676
583,212757.75896766898
2392,363771.1360726261
2424,185005.8635827946
212,90087.37599225639
736,113771.86890261521
1610,193037.28684285074
890,121019.39745837904
467,194619.5577207327
578,237418.0631527966
1747,192159.61960691446
1149,176293.021302109
2758,258201.85644835758
857,150521.4258802504
2219,296878.6885719529
733,96187.0282708737
2909,102381.1765332226
1798,243746.07704266702
235,136529.16381970706
2366,143080.43213351327
1027,136492.117269671
1195,150273.4405814954
1303,64646.661140316166
148,172182.41262304148
608,150724.3868764846
2515,207354.88124915713
821,247725.99968198192
2500,290887.5045040324
745,104003.7250854355
741,135320.07777364814
1611,181011.83505822328
2532,122328.9292882774
1081,211586.37150437222
1692,408682.71453008056
2520,177900.02230388962
276,124578.63535541232
1992,128905.27298095601
663,25353.854414847563
418,105841.9429601389
1733,211393.50415534654
2359,142227.75572833384
253,196941.5858040381
1518,183079.0505302297
2035,139254.43298225402
2919,72627.5190939011
1540,244051.4537633116
2120,147919.17426156427
1674,176138.93761966424
256,147836.2591588638
2361,92807.31451393117
978,77368.26151280737
2280,124335.34015676426
2095,226694.40866170253
1709,327558.9611794059
2801,225748.0378788577
1246,126247.22737283027
2373,89130.72949334566
1055,297350.96789912134
2017,150284.97608130216
1099,272609.5802600628
1344,67516.00894802136
835,215507.64631473174
1117,230525.4212073894
2043,74214.76991606629
2085,122099.50705225742
410,156092.73960663332
2650,80892.40839857713
2867,186419.8281478744
1668,104278.71360374067
1161,167174.50197191047
2122,196322.86765233928
2539,128149.74069631565
1047,127791.20396416244
1445,135905.75677105365
541,111636.69984047883
569,231013.5899441226
1276,106760.8555695191
918,132977.8999579068
326,169896.9266708758
1936,130083.24438400648
895,83195.9673711251
257,149365.36746020394
1241,162971.99951633415
1545,110731.03988144943
1189,191975.38977842184
270,165060.21712163405
2066,218315.98136562295
693,111394.90997768875
1259,164830.38918321475
2916,160009.07777970633
2321,278400.33100845676
1977,68805.33524450369
1895,154521.6839349104
1240,163214.82762691414
85,156779.9956990421
1823,119384.61250092613
825,265037.27855334186
110,237645.67894767935
697,141286.33305903448
2297,106884.51633416372
1231,138501.53350289934
1355,136164.08259338397
968,322856.44456304505
584,241038.42589603097
1315,135502.88652974612
1606,128087.21440271812
206,75490.95950749193
1685,356666.3490662476
2016,138646.12935520883
869,203889.57033676945
2135,123627.95521111478
2346,175283.90662421228
2430,230020.11448620586
2198,107827.25926098338
2652,127390.9513473257
27,124071.97971633106
241,158798.06430159893
906,131006.84666507255
1506,105447.71665462945
2098,308371.1117685996
1435,202900.01304550434
2213,145668.06344923656
1274,129803.41553706827
743,25985.47784865499
1737,200248.40341734886
2797,262437.8986462221
2185,28274.321126071096
58,173076.7175847547
830,199989.2119149993
808,121778.94466441101
680,158739.0612081912
1153,85086.35543650619
1291,133004.16736470122
1818,168109.62169234973
2161,177263.56939702574
1883,101477.2444646905
350,360765.3060734089
2473,112632.59474144311
295,218607.12212147593
293,200780.81194703706
859,121004.32654497365
288,61814.008688674745
1578,170722.16307113098
102,201608.53551610967
2831,167335.5824507213
1030,155362.4198905562
2551,148540.4392942352
1286,142315.57466224144
958,293877.90833501436
776,127015.76890078542
72,232799.22826573194
2263,237686.37967203493
1866,147127.36736717157
2876,66581.6166192909
2146,237386.58670794556
103,201427.3768887106
1500,124983.16222640406
492,173072.12381987623
167,140880.25176894502
2597,115877.52567801438
2685,113514.41095715016
1035,128113.61519732629
1220,81666.5423132524
2602,159835.74139031436
2159,213906.9394259345
695,141938.93205354444
1109,288737.7675656
640,155235.50853058475
1652,143744.40609582432
2090,165477.67700603628
1188,174970.4893313321
2345,251348.43370562303
1059,379096.05660689273
2751,215798.4881158832
128,230419.69776551728
1523,164725.1913684518
2925,182585.64084052347
2145,272377.49407495616
1121,216215.08903371554
566,275179.7220451495
565,284215.6366289742
1331,156486.83172375662
2928,117963.73109878122
156,135525.0047980845
797,144492.03749895538
327,92661.57258799268
2859,155402.82654884027
1453,113110.59489882889
1762,338985.72434489406
1868,202070.1362929216
1760,174002.83993973967
1113,263433.76572817855
1812,212073.7431780449
117,157515.20461529092
1142,198574.48280490784
2342,387913.39830713184
927,158846.29767737235
2478,163569.5933585916
655,85842.44391279266
2064,120732.95143330423
369,309798.6947222941
2239,133325.45101684117
2732,188802.32415287325
1653,165951.24060759682
959,188409.1606416151
2395,348773.0781498094
1412,85614.73684425146
271,239934.762815041
1484,178126.01369130553
1497,153952.58695468958
552,143683.9119340593
2,110231.9513611992
1855,307149.284784097
4,276484.54177857935
2292,148048.37916677317
134,132758.89956230496
646,106569.08812042681
42,348644.49145759596
532,226889.12884951476
713,91281.87307400204
2561,130674.21737508522
2360,133309.84028021566
1333,122849.84607786022
1407,236418.7405096474
2892,302458.7753275576
574,217898.50740342448
1227,183737.68792192562
2591,248891.19058456586
1476,212250.5360283302
1125,250277.7864989587
1446,154067.01846382587
408,143922.47892349923
1101,305687.3527212256
2251,232935.3157097674
373,187010.8546796298
2554,146733.13849997852
2382,278891.6424281288
1985,94268.414767034
519,230721.9801479003
1093,176683.6444650881
864,237229.1175284661
2889,142908.87725775607
2308,191598.92640288657
986,164551.4503785103
1302,144164.2558760352
585,155179.02877486811
2708,140029.68302630878
147,137949.57214456733
1441,228740.06234878337
383,228230.7785511742
285,161842.79070891812
181,104520.5154560401
358,219197.15813865612
780,210171.27249669912
258,181611.663084922
1865,228052.17421603383
692,91240.34791085136
2902,299238.1927458524
508,262987.7499204854
2638,139556.16119320877
36,151451.8892746634
611,167640.4799438794
2281,144816.16792639554
1678,129640.3943044499
1696,403619.39783100353
1557,67413.48649981956
2180,144109.6097127585
1726,267971.64235504926
951,139396.3976011984
267,226752.38923515752
2706,148467.4274107786
2221,263919.68504476734
1357,149004.5338243001
2901,287860.4339535367
347,175633.36268715386
2164,191631.0027959533
1586,301215.1272866499
360,155507.7881227202
1769,258114.0607234981
2617,174810.7989618777
1879,167339.73006984103
991,217329.74623547087
1535,127074.53470730619
1191,148768.08443239494
1579,213642.56257188978
1882,127000.83493340021
1510,113980.68498887465
2196,185023.64523399604
1845,210389.6509479516
2336,373544.71543375857
942,95155.3414860125
861,125366.11219381518
2555,122095.92898752564
1392,184727.7690485812
2099,233441.3516061519
1543,130761.3338321381
948,258090.88625001174
1239,155333.55102618563
22,174479.57020687906
2796,233052.3410224279
2747,200260.8451764969
92,284756.09118988225
210,170358.77252127114
1858,193220.04116196965
2228,119327.15749542031
447,245969.78424121323
827,237045.2671780904
1649,239135.04220046423
682,151970.66630275443
2698,106686.00276666693
494,151881.0616971667
214,105543.34521196748
2441,239133.03256430948
2679,110003.40808069822
1336,105329.33894913842
465,194165.17714100936
1524,148573.00578753446
2543,110854.08597958041
631,148587.73176132154
2452,322065.3012813558
228,147685.07068111276
126,161273.7898722529
1092,270112.07975813176
1122,194720.39252242644
932,235613.06001168094
1980,68532.42428767734
2171,109777.4741476939
551,149539.49446486775
2768,148144.26475325873
2056,112581.94041818328
1159,334856.4480936177
2645,141372.03757360863
1174,201964.2777562088
2266,223214.88001552923
2462,312330.6806732463
1219,141623.61498043
2922,174932.45478206663
118,155208.63523288222
474,184353.11532307148
2576,147382.71374865778
872,253578.70584026445
1077,269026.1193090114
1536,149809.3064042115
1150,129101.63510310004
2341,320254.95701906097
1931,166098.79433011072
2785,123403.60828536912
2538,118086.10998707253
597,190844.9144624691
464,251228.23313346237
233,241853.6565675896
2169,118098.58146935457
2123,175060.18674851093
1867,147122.05384341656
137,257302.0385402745
515,221303.7888388954
933,114037.04649267229
2784,175138.76184087136
972,162500.52401847218
599,159745.30973456288
2614,124812.11418427347
2582,134041.54618412396
1409,153846.37074126274
175,139716.5323241611
352,251591.34811582218
976,95361.45346552203
2134,196751.23659834987
984,103097.35349773482
2396,332086.6298048615
1673,110707.30457885552
404,117675.54741818667
607,177227.848774413
814,167098.17097995314
868,189378.57384153001
2271,200370.2463504707
1633,291474.4009477941
337,179556.15820712177
2765,171008.77782728832
1746,252734.6590285718
368,335710.4201011611
2806,202551.19297818793
1662,191864.97108615545
1234,234147.7618773767
1373,134835.14120743965
1672,114523.21700039774
1939,123046.80402354425
